1	a	arvokas
1	a	arvostaa
1	a	dominikaaninen
1	a	edellinen
1	a	empiirinen
3	a	ensimmäinen
1	a	entinen
1	a	hengellinen
1	a	hyvä
15	a	i
1	a	iii
1	a	iv
1	a	jälkimmäinen
1	a	kaunis
1	a	kolmas
1	a	laadukas
3	a	latinalainen
2	a	lyhyt
1	a	matala
1	a	mielekäs
1	a	oiva
1	a	ominainen
5	a	pieni
7	a	pitkä
1	a	sellainen
3	a	suomalainen
1	a	suositeltava
4	a	suuri
2	a	synteettinen
1	a	taloudellinen
1	a	tanskalainen
2	a	toinen
1	a	tunnettu
1	a	tyylikäs
1	a	tällainen
2	a	unohtumaton
1	a	uusi
2	a	v
2	a	vaalea
1	a	vaativa
1	a	valtaisa
1	a	vanha
1	a	vasen,pelkkä
1	a	vi
1	a	viides
4	a	viimeinen
6	a	x
1	a	yhdeksäs
1	a.	27.
1	a.	i
1	a.	silloinen
1	a.	suomalainen
1	a.	venäläinen
1	aa	egyptiläinen
1	aa	ensimmäinen
1	aa	heikko
1	aa	i
1	aa	kolmas
1	aa	korkea
2	aa	kultainen
1	aa	pieni,valkoinen
1	aa	pikku
1	aa	synkkä
1	aa	vanha
1	aaa	huono
1	aakkonen	aikainen,arabialainen
1	aakkonen	arabialainen
1	aakkonen	armenialainen
5	aakkonen	balilainen
1	aakkonen	ensimmäinen
2	aakkonen	georgialainen
1	aakkonen	heprealainen
1	aakkonen	iso
9	aakkonen	kreikkalainen
8	aakkonen	kyrillinen
18	aakkonen	latinalainen
3	aakkonen	norjalainen
1	aakkonen	nykyinen
1	aakkonen	seemiläinen
1	aakkonen	suomalainen
1	aakkosto	alku#peräinen,seemiläinen
4	aakkosto	arabialainen
1	aakkosto	bulgarialainen
1	aakkosto	ensimmäinen
1	aakkosto	epävirallinen
1	aakkosto	erilainen
2	aakkosto	foinikialainen
3	aakkosto	heprealainen
30	aakkosto	kansain#välinen
1	aakkosto	kansallinen
5	aakkosto	kreikkalainen
31	aakkosto	kyrillinen
41	aakkosto	latinalainen
1	aakkosto	latinalainen,sininen
2	aakkosto	makedonialainen
1	aakkosto	nykyinen
1	aakkosto	oma,ns.
1	aakkosto	perinteinen
1	aakkosto	seemiläinen
2	aakkosto	sellainen
1	aakkosto	soinnillinen,kansain#välinen
1	aakkosto	suuri
1	aakkosto	turkkilainen
1	aakkosto	usea
2	aakkosto	uusi
1	aakkosto	uusi,latinalainen
1	aakkosto	valkovenäläinen
1	aakkosto	valkovenäläinen,kyrillinen
1	aakkosto	varhainen,seemiläinen
2	aakkosto	venäläinen
2	aalto	7.
1	aalto	armas
1	aalto	englantilainen,uusi
37	aalto	ensimmäinen
1	aalto	ensimmäinen,suuri
1	aalto	erilainen
1	aalto	erillinen
1	aalto	harmaa
1	aalto	hetkellinen
1	aalto	hidas
1	aalto	häiritsevä
1	aalto	jatkuva
1	aalto	jälkeinen,uusi,suomenkielinen
1	aalto	kaupallinen,uusi
1	aalto	kemiallinen
1	aalto	keskeinen
1	aalto	klassinen
1	aalto	koko
2	aalto	kokonainen
12	aalto	kolmas
7	aalto	korkea
1	aalto	korkea,yksittäinen
1	aalto	korkuinen
2	aalto	kosminen
1	aalto	kutsuttu,uusi
2	aalto	kuuma
1	aalto	kylmä
1	aalto	laaja
7	aalto	lyhyt
5	aalto	mekaaninen
1	aalto	merkittävä,uusi
1	aalto	mittainen
1	aalto	mukainen,ensimmäinen
1	aalto	neljäs
1	aalto	norjalainen
1	aalto	ns.
1	aalto	oma
1	aalto	peräkkäinen
1	aalto	pieni
1	aalto	pieni,selvä
1	aalto	pimeä,korkea
8	aalto	pitkä
1	aalto	pitkähkö
3	aalto	punainen
1	aalto	samankaltainen
1	aalto	samanlainen
1	aalto	sellainen
3	aalto	seuraava
2	aalto	suomalainen,uusi
20	aalto	suuri
1	aalto	suuri,yksittäinen
1	aalto	tavallinen
1	aalto	todellinen
41	aalto	toinen
1	aalto	toisenlainen,uusi
1	aalto	tuleva
1	aalto	tyypillinen
1	aalto	tällainen
1	aalto	tšekkiläinen,uusi
5	aalto	usea
1	aalto	uudentyyppinen
154	aalto	uusi
1	aalto	uusi,alku#peräinen
1	aalto	uusi,suurehko
1	aalto	vastaava
12	aalto	vihreä
1	aalto	viimeinen
3	aalto	voimakas
1	aalto	väki#valtainen
1	aalto	yhdeksäs
2	aalto	yksittäinen
1	aalto#liike	jatkuva
1	aalto#liike	kyseinen
2	aalto#liike	mekaaninen
1	aalto#liike	pieni
2	aamiainen	amerikkalainen
1	aamiainen	erityyppinen
1	aamiainen	irlantilainen
1	aamiainen	japanilainen
2	aamiainen	perinteinen
1	aamiainen	pieni
2	aamiainen	suomalainen
1	aamiainen	tyypillinen
2	aamu	1.
1	aamu	10.
2	aamu	11.
3	aamu	12.
1	aamu	15.
2	aamu	16.
1	aamu	19.
1	aamu	21.
1	aamu	23.
1	aamu	26.
2	aamu	30.
2	aamu	4.
1	aamu	5.
1	aamu	7.
3	aamu	ankea
1	aamu	edellinen
1	aamu	ensimmäinen
3	aamu	ihana
1	aamu	juutalainen
4	aamu	jälkeinen
1	aamu	koko
1	aamu	kolmas
1	aamu	kuvitteellinen
1	aamu	kylmä
1	aamu	kyseinen
1	aamu	mahdollinen
1	aamu	murheellinen
1	aamu	päivittäinen
1	aamu	roomalainen
2	aamu	sateinen
96	aamu	seuraava
2	aamu	sumuinen
1	aamu	tunnettu
1	aamu	turvallinen
13	aamu	uusi
2	aamu	varhainen
1	aamu	yhteinen
1	aamu#aurinko	lupaava
1	aamu#pala	kevyt
1	aamu#pala	tarkkaavainen
1	aamu#päivä	13.
1	aamu#päivä	14.
1	aamu#päivä	5.
1	aamu#päivä	koko
1	aamu#päivä	seuraava
1	aamu#yö	10.
1	aamu#yö	15.
1	aamu#yö	23.
1	aamu#yö	seuraava
1	aamujuna	ensimmäinen
1	aarre	5.
1	aarre	ainutlaatuinen
1	aarre	harvinainen
