lemma,cl
reell/ADJ,55250
referentielle/ADJ,55251
reflektieren/ADJ,55252
reflektierend/ADJ,55253
reflexiv/ADJ,55254
reformieren/ADJ,55255
reformiert/ADJ,55256
reformistisch/ADJ,55257
rege/ADJ,55258
regelmässig/ADJ,55259
regelmäßig/ADJ,55260
regeln/ADJ,55261
regelrecht/ADJ,55262
regenerativ/ADJ,55263
regennasser/ADJ,55264
regieren/ADJ,55265
regierend/ADJ,55266
regierender/ADJ,55267
regierungsamtlich/ADJ,55268
regierungsfeindlich/ADJ,55269
regierungsintern/ADJ,55270
regierungskonform/ADJ,55271
regional/ADJ,55272
regionalisiert/ADJ,55273
registrieren/ADJ,55274
registriert/ADJ,55275
registrierter/ADJ,55276
regressiv/ADJ,55277
regulatorisch/ADJ,55278
regulieren/ADJ,55279
regulierend/ADJ,55280
regulär/ADJ,55281
reibungslos/ADJ,55282
reich/ADJ,55283
reichen/ADJ,55284
reichend/ADJ,55285
reichende/ADJ,55286
reichhaltig/ADJ,55287
reichlich/ADJ,55288
reichsunmittelbare/ADJ,55289
reichsunmittelbaren/ADJ,55290
reif/ADJ,55291
reihe/ADJ,55292
rein/ADJ,55293
reinen/ADJ,55294
reinigen/ADJ,55295
reinrassig/ADJ,55296
reisend/ADJ,55297
reizen/ADJ,55298
reizend/ADJ,55299
reizvoll/ADJ,55300
reißerisch/ADJ,55301
reißfest/ADJ,55302
rekombinante/ADJ,55303
rekonstruierbar/ADJ,55304
rekonstruieren/ADJ,55305
rekordverdächtig/ADJ,55306
rekursiv/ADJ,55307
rekursives/ADJ,55308
relationalen/ADJ,55309
relativ/ADJ,55310
relevant/ADJ,55311
religiös/ADJ,55312
renalen/ADJ,55313
rendern/ADJ,55314
renommieren/ADJ,55315
renommiert/ADJ,55316
renovieren/ADJ,55317
renovierungsbedürftig/ADJ,55318
rentabel/ADJ,55319
reorganisieren/ADJ,55320
repressiv/ADJ,55321
repräsentant/ADJ,55322
repräsentativ/ADJ,55323
repräsentieren/ADJ,55324
republikanisch/ADJ,55325
reservieren/ADJ,55326
reserviert/ADJ,55327
residieren/ADJ,55328
resignieren/ADJ,55329
resistent/ADJ,55330
respektabel/ADJ,55331
respektlos/ADJ,55332
ressourcenschonend/ADJ,55333
restaurativen/ADJ,55334
restauriert/ADJ,55335
restlich/ADJ,55336
restlos/ADJ,55337
restriktiv/ADJ,55338
restriktivere/ADJ,55339
resultieren/ADJ,55340
resultierenden/ADJ,55341
retrospektiv/ADJ,55342
retten/ADJ,55343
revidieren/ADJ,55344
revidiert/ADJ,55345
revolutionär/ADJ,55346
rezessiv/ADJ,55347
rheinfränkischen/ADJ,55348
rheinisch/ADJ,55349
rhetorisch/ADJ,55350
rhythmisch/ADJ,55351
richten/ADJ,55352
richterlich/ADJ,55353
richtig/ADJ,55354
richtungsgetrennt/ADJ,55355
richtungsweisend/ADJ,55356
richtungweisende/ADJ,55357
riechend/ADJ,55358
riesig/ADJ,55359
riesigen/ADJ,55360
rigid/ADJ,55361
rigide/ADJ,55362
rigoros/ADJ,55363
risikoreich/ADJ,55364
riskant/ADJ,55365
rispig/ADJ,55366
ritterlich/ADJ,55367
rituell/ADJ,55368
rivalisieren/ADJ,55369
rivalisierend/ADJ,55370
robust/ADJ,55371
roh/ADJ,55372
rohstoffarm/ADJ,55373
rollen/ADJ,55374
romanisch/ADJ,55375
romantisch/ADJ,55376
romantisiert/ADJ,55377
rose/ADJ,55378
rosig/ADJ,55379
rostbraun/ADJ,55380
rostfrei/ADJ,55381
rostocker/ADJ,55382
rot/ADJ,55383
rot-grün/ADJ,55384
rotbraun/ADJ,55385
rothaarig/ADJ,55386
rotieren/ADJ,55387
rotierend/ADJ,55388
routinemäßig/ADJ,55389
routiniert/ADJ,55390
royal/ADJ,55391
ruchlos/ADJ,55392
ruckelfrei/ADJ,55393
rudimentär/ADJ,55394
rufen/ADJ,55395
ruhelos/ADJ,55396
ruhend/ADJ,55397
ruhig/ADJ,55398
ruhmreich/ADJ,55399
ruinöse/ADJ,55400
ruinöser/ADJ,55401
rumänisch/ADJ,55402
rund/ADJ,55403
rundbogige/ADJ,55404
runde/ADJ,55405
runden/ADJ,55406
rundlich/ADJ,55407
russisch/ADJ,55408
rustikal/ADJ,55409
rätoromanisch/ADJ,55410
rätselhaft/ADJ,55411
räuberisch/ADJ,55412
räumlich/ADJ,55413
römisch/ADJ,55414
rötlich/ADJ,55415
rückblickend/ADJ,55416
rückgängig/ADJ,55417
rückkanalfähig/ADJ,55418
rückläufig/ADJ,55419
rücksichtslos/ADJ,55420
rückständig/ADJ,55421
rückwirkend/ADJ,55422
rückwärtskompatibel/ADJ,55423
rüde/ADJ,55424
rühmen/ADJ,55425
rühmlich/ADJ,55426
rührend/ADJ,55427
rührig/ADJ,55428
rüsten/ADJ,55429
saarbrücker/ADJ,55430
saarländisch/ADJ,55431
sachgerecht/ADJ,55432
sachkundig/ADJ,55433
sachlich/ADJ,55434
sachsen/ADJ,55435
sadistisch/ADJ,55436
safe/ADJ,55437
saftig/ADJ,55438
sagen/ADJ,55439
sagenhaft/ADJ,55440
sagenumwoben/ADJ,55441
saisonale/ADJ,55442
sakral/ADJ,55443
salonfähig/ADJ,55444
salzhaltig/ADJ,55445
salzig/ADJ,55446
sammeln/ADJ,55447
sandig/ADJ,55448
sanft/ADJ,55449
sanieren/ADJ,55450
sanitär/ADJ,55451
sapphisch/ADJ,55452
sarkastisch/ADJ,55453
satanisch/ADJ,55454
satellitengestützt/ADJ,55455
satirisch/ADJ,55456
satt/ADJ,55457
sauber/ADJ,55458
saudischen/ADJ,55459
sauer/ADJ,55460
saugen/ADJ,55461
saur/ADJ,55462
schade/ADJ,55463
schadhaft/ADJ,55464
schadlos/ADJ,55465
schaffen/ADJ,55466
schaffend/ADJ,55467
schaffnerlos/ADJ,55468
schalten/ADJ,55469
schamlos/ADJ,55470
scharen/ADJ,55471
scharf/ADJ,55472
scharfsinnig/ADJ,55473
scharlachrot/ADJ,55474
schattig/ADJ,55475
schauerlich/ADJ,55476
schaumige/ADJ,55477
scheiden/ADJ,55478
scheidend/ADJ,55479
scheinbar/ADJ,55480
scheinend/ADJ,55481
scheitern/ADJ,55482
schell/ADJ,55483
schematisch/ADJ,55484
schemenhaft/ADJ,55485
schengener/ADJ,55486
scherzhaft/ADJ,55487
scheu/ADJ,55488
scheußlich/ADJ,55489
schick/ADJ,55490
schicken/ADJ,55491
schicklich/ADJ,55492
schicksalhaft/ADJ,55493
schief/ADJ,55494
schier/ADJ,55495
schildern/ADJ,55496
schimmernd/ADJ,55497
schirmförmig/ADJ,55498
schizophren/ADJ,55499
schlaff/ADJ,55500
schlaflos/ADJ,55501
schlagartig/ADJ,55502
schlagen/ADJ,55503
schlagende/ADJ,55504
schlagkräftig/ADJ,55505
schlammig/ADJ,55506
schlampig/ADJ,55507
schlank/ADJ,55508
schlau/ADJ,55509
schlecht/ADJ,55510
schlechter/ADJ,55511
schleichend/ADJ,55512
schleppen/ADJ,55513
schleppend/ADJ,55514
schlesisch/ADJ,55515
schleswig/ADJ,55516
schleswig-holsteinischen/ADJ,55517
schlicht/ADJ,55518
schließen/ADJ,55519
schließlich/ADJ,55520
schlimm/ADJ,55521
schlimmer/ADJ,55522
schloßähnlich/ADJ,55523
schluchtartig/ADJ,55524
schlummern/ADJ,55525
schlummernd/ADJ,55526
schlussendlich/ADJ,55527
schlußendlich/ADJ,55528
schlüpfrig/ADJ,55529
schlürfen/ADJ,55530
schlüsselfertig/ADJ,55531
schlüssig/ADJ,55532
schmackhaft/ADJ,55533
schmal/ADJ,55534
schmalbandig/ADJ,55535
schmaler/ADJ,55536
schmalspurig/ADJ,55537
schmerzfrei/ADJ,55538
schmerzhaft/ADJ,55539
schmerzlich/ADJ,55540
schmetternd/ADJ,55541
schmiedeeisern/ADJ,55542
schmieden/ADJ,55543
schmucklos/ADJ,55544
schmuddelig/ADJ,55545
schmutzig/ADJ,55546
schmählich/ADJ,55547
schmücken/ADJ,55548
schneereich/ADJ,55549
schneidend/ADJ,55550
schnell/ADJ,55551
schneller/ADJ,55552
schnelllebig/ADJ,55553
schnellstmöglich/ADJ,55554
schnellwachsend/ADJ,55555
schnittig/ADJ,55556
schnitzen/ADJ,55557
schnurlos/ADJ,55558
schockierend/ADJ,55559
schockiert/ADJ,55560
schonungslos/ADJ,55561
schottisch/ADJ,55562
schrankenlos/ADJ,55563
schraubige/ADJ,55564
schrecklich/ADJ,55565
schriftlich/ADJ,55566
schriftstellerisch/ADJ,55567
schrill/ADJ,55568
schrittweise/ADJ,55569
schroff/ADJ,55570
schrumpfen/ADJ,55571
schräg/ADJ,55572
schuld/ADJ,55573
schulden/ADJ,55574
schuldenfrei/ADJ,55575
schuldfähig/ADJ,55576
schuldhaft/ADJ,55577
schuldig/ADJ,55578
schuldlos/ADJ,55579
schulisch/ADJ,55580
schutzlos/ADJ,55581
schutzwürdig/ADJ,55582
schwach/ADJ,55583
schwachsinnig/ADJ,55584
schwammig/ADJ,55585
schwanger/ADJ,55586
schwanken/ADJ,55587
schwarz/ADJ,55588
schwarzafrikanisch/ADJ,55589
schwarzweiß/ADJ,55590
schwebend/ADJ,55591
schwebende/ADJ,55592
schwedisch/ADJ,55593
schweigen/ADJ,55594
schweigsam/ADJ,55595
schweinfurter/ADJ,55596
schweizer/ADJ,55597
schweizerdeutsch/ADJ,55598
schweizerisch/ADJ,55599
schweizweit/ADJ,55600
schwenkbar/ADJ,55601
schwer/ADJ,55602
schwerer/ADJ,55603
schwerfällig/ADJ,55604
schwerhörig/ADJ,55605
schwerpunktmäßig/ADJ,55606
schwerwiegend/ADJ,55607
schwierig/ADJ,55608
schwieriger/ADJ,55609
schwingen/ADJ,55610
schwul/ADJ,55611
schwungvoll/ADJ,55612
schwäbische/ADJ,55613
schwäbischen/ADJ,55614
schwächelnd/ADJ,55615
schwächen/ADJ,55616
schwächend/ADJ,55617
schwächer/ADJ,55618
schwärmen/ADJ,55619
schwör/ADJ,55620
schwül/ADJ,55621
schädigen/ADJ,55622
schädlich/ADJ,55623
schändlich/ADJ,55624
schärf/ADJ,55625
schärfer/ADJ,55626
schätzen/ADJ,55627
schön/ADJ,55628
schönen/ADJ,55629
schöpferisch/ADJ,55630
schüchtern/ADJ,55631
schüren/ADJ,55632
schütteln/ADJ,55633
schützen/ADJ,55634
schützend/ADJ,55635
schützenden/ADJ,55636
schützenswert/ADJ,55637
sechseckig/ADJ,55638
sechsfach/ADJ,55639
sechsjährig/ADJ,55640
sechsmonatigem/ADJ,55641
sechsstellig/ADJ,55642
sechsstreifig/ADJ,55643
sechst/ADJ,55644
sechstklassigen/ADJ,55645
sechszackig/ADJ,55646
sechzehnt/ADJ,55647
sechzehnte/ADJ,55648
sechziger/ADJ,55649
seelenlos/ADJ,55650
seelisch/ADJ,55651
sefardische/ADJ,55652
segnen/ADJ,55653
sehbehindert/ADJ,55654
sehen/ADJ,55655
sehenswert/ADJ,55656
seicht/ADJ,55657
seiden/ADJ,55658
seien/ADJ,55659
seismisch/ADJ,55660
seitdem/ADJ,55661
seitenlang/ADJ,55662
seitlich/ADJ,55663
sekundengenau/ADJ,55664
sekundengenauen/ADJ,55665
sekundär/ADJ,55666
selb/ADJ,55667
selbige/ADJ,55668
selbstbestimmt/ADJ,55669
selbstbetitelt/ADJ,55670
selbstbewußt/ADJ,55671
selbstgebaut/ADJ,55672
selbstgebrannt/ADJ,55673
selbstgemacht/ADJ,55674
selbstgewählt/ADJ,55675
selbstkritisch/ADJ,55676
selbstlos/ADJ,55677
selbstorganisierend/ADJ,55678
selbstproduziert/ADJ,55679
selbstredend/ADJ,55680
selbstsicher/ADJ,55681
selbstständig/ADJ,55682
selbstsüchtig/ADJ,55683
selbsttragend/ADJ,55684
selbsttätig/ADJ,55685
selbstvergessen/ADJ,55686
selbstverliebt/ADJ,55687
selbstverständlich/ADJ,55688
selbstzufrieden/ADJ,55689
selbständig/ADJ,55690
selektiv/ADJ,55691
selig/ADJ,55692
selten/ADJ,55693
seltsam/ADJ,55694
semantisch/ADJ,55695
semiariden/ADJ,55696
semipermeabel/ADJ,55697
semitisch/ADJ,55698
senden/ADJ,55699
senkrecht/ADJ,55700
sensationell/ADJ,55701
sensibel/ADJ,55702
sensibilisieren/ADJ,55703
sensorisch/ADJ,55704
sentimental/ADJ,55705
separat/ADJ,55706
separatistisch/ADJ,55707
sephardisch/ADJ,55708
serbisch/ADJ,55709
seriell/ADJ,55710
serienmäßig/ADJ,55711
seriös/ADJ,55712
serverseitig/ADJ,55713
serviceorientiert/ADJ,55714
sesshaft/ADJ,55715
setzen/ADJ,55716
sexistisch/ADJ,55717
sexuell/ADJ,55718
shakespearesch/ADJ,55719
sicher/ADJ,55720
sicherer/ADJ,55721
sicherheitspolitisch/ADJ,55722
sicherheitsrelevant/ADJ,55723
sicherheitstechnisch/ADJ,55724
sichern/ADJ,55725
sichtbar/ADJ,55726
siebenbürgisch/ADJ,55727
siebenfach/ADJ,55728
siebenhundert/ADJ,55729
siebenjährig/ADJ,55730
siebenmonatig/ADJ,55731
siebt/ADJ,55732
siebte/ADJ,55733
siebzehnjährig/ADJ,55734
siebzehnt/ADJ,55735
siebziger/ADJ,55736
siedelnd/ADJ,55737
siegen/ADJ,55738
siegreich/ADJ,55739
signifikant/ADJ,55740
silberfarben/ADJ,55741
silbergrau/ADJ,55742
silbern/ADJ,55743
silberweiße/ADJ,55744
silbrig/ADJ,55745
simulieren/ADJ,55746
simultan/ADJ,55747
singulär/ADJ,55748
sinkend/ADJ,55749
sinkenden/ADJ,55750
sinnbildlich/ADJ,55751
sinnentstellend/ADJ,55752
sinnfrei/ADJ,55753
sinngemäß/ADJ,55754
sinnlich/ADJ,55755
sinnlos/ADJ,55756
sinnvoll/ADJ,55757
sittenwidrig/ADJ,55758
sittlich/ADJ,55759
sitzen/ADJ,55760
sitzend/ADJ,55761
sitzende/ADJ,55762
sitzenden/ADJ,55763
sizilianisch/ADJ,55764
sizilianischen/ADJ,55765
skalierbar/ADJ,55766
skandalös/ADJ,55767
skandinavisch/ADJ,55768
skelettartig/ADJ,55769
skeptisch/ADJ,55770
skizzieren/ADJ,55771
skizziert/ADJ,55772
skrupellos/ADJ,55773
skulptural/ADJ,55774
skurril/ADJ,55775
slawisch/ADJ,55776
slowakisch/ADJ,55777
slowenisch/ADJ,55778
smart/ADJ,55779
sofortig/ADJ,55780
softwarekompatibel/ADJ,55781
softwareseitig/ADJ,55782
softwaretechnisch/ADJ,55783
sogenannt/ADJ,55784
sogenannter/ADJ,55785
sogleich/ADJ,55786
sokratisch/ADJ,55787
solar/ADJ,55788
solch/ADJ,55789
solchen/ADJ,55790
solches/ADJ,55791
solid/ADJ,55792
solidarisch/ADJ,55793
solide/ADJ,55794
sommerlich/ADJ,55795
sonderbar/ADJ,55796
sonderlich/ADJ,55797
sonnig/ADJ,55798
sonntäglich/ADJ,55799
sonstig/ADJ,55800
sophistisch/ADJ,55801
sorgfältig/ADJ,55802
sorglos/ADJ,55803
sorgsam/ADJ,55804
sortenrein/ADJ,55805
sortieren/ADJ,55806
sortiert/ADJ,55807
souverän/ADJ,55808
sowjetisch/ADJ,55809
sozial/ADJ,55810
sozialdemokratisch/ADJ,55811
sozialethisch/ADJ,55812
sozialistisch/ADJ,55813
sozialpsychologisch/ADJ,55814
sozialverträglich/ADJ,55815
sozialwissenschaftlich/ADJ,55816
soziokulturellen/ADJ,55817
soziologisch/ADJ,55818
spaltbar/ADJ,55819
spalten/ADJ,55820
spanisch/ADJ,55821
spanisch-sprachigen/ADJ,55822
spanischsprachigen/ADJ,55823
spannen/ADJ,55824
spannend/ADJ,55825
sparen/ADJ,55826
sparend/ADJ,55827
sparsam/ADJ,55828
spartanisch/ADJ,55829
spaßig/ADJ,55830
special/ADJ,55831
speech/ADJ,55832
speichern/ADJ,55833
speicherprogrammierbare/ADJ,55834
spektakulär/ADJ,55835
spektroskopisch/ADJ,55836
spekulativ/ADJ,55837
spenden/ADJ,55838
sperren/ADJ,55839
sperrig/ADJ,55840
spezial/ADJ,55841
spezialisieren/ADJ,55842
spezialisiert/ADJ,55843
speziell/ADJ,55844
spezielle/ADJ,55845
spezifisch/ADJ,55846
sphärisch/ADJ,55847
spielbar/ADJ,55848
spielen/ADJ,55849
spielend/ADJ,55850
spielerisch/ADJ,55851
spießig/ADJ,55852
spirituellen/ADJ,55853
spitz/ADJ,55854
spitzbogig/ADJ,55855
spitzen/ADJ,55856
spontan/ADJ,55857
sporadisch/ADJ,55858
sportlich/ADJ,55859
sprachlich/ADJ,55860
sprachwissenschaftlich/ADJ,55861
sprechen/ADJ,55862
sprechend/ADJ,55863
sprichwörtlich/ADJ,55864
sprunghaft/ADJ,55865
spröde/ADJ,55866
spurgeführt/ADJ,55867
spurlos/ADJ,55868
spärlich/ADJ,55869
spät/ADJ,55870
später/ADJ,55871
spätgotisch/ADJ,55872
spätromanisch/ADJ,55873
spöttisch/ADJ,55874
spürbar/ADJ,55875
staatlich/ADJ,55876
staatskritisch/ADJ,55877
staatstragenden/ADJ,55878
staatswissenschaftlichen/ADJ,55879
stabil/ADJ,55880
stabiler/ADJ,55881
stabilisieren/ADJ,55882
stabilisierend/ADJ,55883
stabilisiert/ADJ,55884
stadtähnliche/ADJ,55885
staffeln/ADJ,55886
stagnieren/ADJ,55887
stagnierend/ADJ,55888
stalinistisch/ADJ,55889
stammen/ADJ,55890
stammend/ADJ,55891
standardgemäß/ADJ,55892
standardisieren/ADJ,55893
standardisiert/ADJ,55894
standardmäßig/ADJ,55895
standardsprachlich/ADJ,55896
standesamtlich/ADJ,55897
standesgemäß/ADJ,55898
standhaft/ADJ,55899
standortbezogen/ADJ,55900
star/ADJ,55901
stark/ADJ,55902
starr/ADJ,55903
starten/ADJ,55904
startend/ADJ,55905
startklar/ADJ,55906
stationieren/ADJ,55907
stationiert/ADJ,55908
stationär/ADJ,55909
statisch/ADJ,55910
statistisch/ADJ,55911
stattfinden/ADJ,55912
stattfindend/ADJ,55913
stattfindenden/ADJ,55914
statthaft/ADJ,55915
stattlich/ADJ,55916
staubig/ADJ,55917
stechend/ADJ,55918
stecken/ADJ,55919
stecknadelkopfgroß/ADJ,55920
stehen/ADJ,55921
stehend/ADJ,55922
stehenden/ADJ,55923
steif/ADJ,55924
steigen/ADJ,55925
steigend/ADJ,55926
steigenden/ADJ,55927
steigender/ADJ,55928
steigern/ADJ,55929
steil/ADJ,55930
steinern/ADJ,55931
steinig/ADJ,55932
steinverarbeitenden/ADJ,55933
steinzeitlich/ADJ,55934
steirisch/ADJ,55935
stellen/ADJ,55936
stellvertretend/ADJ,55937
sterbend/ADJ,55938
sterblich/ADJ,55939
stereotyp/ADJ,55940
steril/ADJ,55941
sterisch/ADJ,55942
sternförmige/ADJ,55943
stet/ADJ,55944
stetig/ADJ,55945
steuerbegünstigt/ADJ,55946
steuerfrei/ADJ,55947
steuerlich/ADJ,55948
steuerpflichtig/ADJ,55949
steuerrechtlich/ADJ,55950
steuerrechtlichen/ADJ,55951
stichhaltig/ADJ,55952
stiefmütterlich/ADJ,55953
stielrunde/ADJ,55954
stiften/ADJ,55955
stigmatisiert/ADJ,55956
stilisieren/ADJ,55957
stilisiert/ADJ,55958
stilistisch/ADJ,55959
stilistischen/ADJ,55960
still/ADJ,55961
stillen/ADJ,55962
stillend/ADJ,55963
stillgelegt/ADJ,55964
stilllegen/ADJ,55965
stillschweigend/ADJ,55966
stilprägend/ADJ,55967
stilvoll/ADJ,55968
stimmberechtigt/ADJ,55969
stimmen/ADJ,55970
stimmig/ADJ,55971
stimmlos/ADJ,55972
stochastischen/ADJ,55973
stockkonservativ/ADJ,55974
stofflich/ADJ,55975
stolz/ADJ,55976
stoßen/ADJ,55977
strafbar/ADJ,55978
straff/ADJ,55979
straflos/ADJ,55980
strafmildernd/ADJ,55981
strafrechtlich/ADJ,55982
strahlen/ADJ,55983
strahlend/ADJ,55984
strapazierfähig/ADJ,55985
strategisch/ADJ,55986
strebend/ADJ,55987
streichen/ADJ,55988
streichend/ADJ,55989
streifen/ADJ,55990
streiken/ADJ,55991
streikend/ADJ,55992
streitbar/ADJ,55993
streitend/ADJ,55994
streitig/ADJ,55995
streitlustig/ADJ,55996
streng/ADJ,55997
streuen/ADJ,55998
strict/ADJ,55999
strikt/ADJ,56000
strittig/ADJ,56001
stromhungrig/ADJ,56002
stromlinienförmig/ADJ,56003
stromsparend/ADJ,56004
strukturell/ADJ,56005
strukturieren/ADJ,56006
strukturiert/ADJ,56007
strömend/ADJ,56008
studentisch/ADJ,56009
studieren/ADJ,56010
stufenlos/ADJ,56011
stumm/ADJ,56012
stumpf/ADJ,56013
stunden/ADJ,56014
stundenlang/ADJ,56015
stupide/ADJ,56016
stuttgarter/ADJ,56017
stäbchenförmig/ADJ,56018
städtebaulich/ADJ,56019
städtebaulichen/ADJ,56020
städtisch/ADJ,56021
stählern/ADJ,56022
stämmig/ADJ,56023
ständig/ADJ,56024
ständisch/ADJ,56025
stängelumfassend/ADJ,56026
stärken/ADJ,56027
stärker/ADJ,56028
störanfällig/ADJ,56029
stören/ADJ,56030
störend/ADJ,56031
störungsfrei/ADJ,56032
stündlich/ADJ,56033
stürmisch/ADJ,56034
stürzen/ADJ,56035
stützen/ADJ,56036
subalpinen/ADJ,56037
subatomare/ADJ,56038
subjektiv/ADJ,56039
substantiell/ADJ,56040
substanziell/ADJ,56041
subtil/ADJ,56042
suburbane/ADJ,56043
subventionieren/ADJ,56044
subversiv/ADJ,56045
suchen/ADJ,56046
sudetendeutsch/ADJ,56047
suggestiv/ADJ,56048
suggestiver/ADJ,56049
sukzessiv/ADJ,56050
sukzessive/ADJ,56051
sumerisch/ADJ,56052
sumerische/ADJ,56053
sumpfig/ADJ,56054
super/ADJ,56055
superskalar/ADJ,56056
supraleitend/ADJ,56057
supraleitenden/ADJ,56058
supranational/ADJ,56059
surjektiv/ADJ,56060
surreale/ADJ,56061
surrealen/ADJ,56062
suspekt/ADJ,56063
symbolisch/ADJ,56064
symbolträchtig/ADJ,56065
symmetrisch/ADJ,56066
sympathisch/ADJ,56067
symplektischen/ADJ,56068
symptomatisch/ADJ,56069
synchron/ADJ,56070
synchronisieren/ADJ,56071
synergistischen/ADJ,56072
synonym/ADJ,56073
synoptisch/ADJ,56074
syntaktisch/ADJ,56075
synthesizer/ADJ,56076
synthetisch/ADJ,56077
syrisch/ADJ,56078
systematisch/ADJ,56079
systembedingt/ADJ,56080
systemweit/ADJ,56081
szenisch/ADJ,56082
sächsisch/ADJ,56083
säen/ADJ,56084
säkularer/ADJ,56085
säkularisiert/ADJ,56086
sämtlich/ADJ,56087
sämtlichen/ADJ,56088
sättigend/ADJ,56089
säuerlich/ADJ,56090
säumen/ADJ,56091
säumig/ADJ,56092
süchtig/ADJ,56093
süd/ADJ,56094
südafrikanisch/ADJ,56095
südafrikanischen/ADJ,56096
südamerikanisch/ADJ,56097
südasiatisch/ADJ,56098
süddeutsch/ADJ,56099
südexponierten/ADJ,56100
südfranzösisch/ADJ,56101
süditalienisch/ADJ,56102
südkoreanisch/ADJ,56103
südlich/ADJ,56104
südostanatolisch/ADJ,56105
südosteuropäisch/ADJ,56106
südpazifisch/ADJ,56107
südspanisch/ADJ,56108
südsüdöstlich/ADJ,56109
südtiroler/ADJ,56110
südtürkisch/ADJ,56111
südwestdeutschen/ADJ,56112
südwestlich/ADJ,56113
südöstlich/ADJ,56114
süffisant/ADJ,56115
sündhaft/ADJ,56116
sündig/ADJ,56117
süß/ADJ,56118
tabu/ADJ,56119
tadellos/ADJ,56120
tagaktiv/ADJ,56121
tagaktive/ADJ,56122
tagelang/ADJ,56123
tagen/ADJ,56124
tagesaktuell/ADJ,56125
tagesaktuellen/ADJ,56126
tageszeitabhängig/ADJ,56127
tagtäglich/ADJ,56128
taiwanesisch/ADJ,56129
taiwanisch/ADJ,56130
taktil/ADJ,56131
taktisch/ADJ,56132
talentiert/ADJ,56133
tantrischen/ADJ,56134
tanzend/ADJ,56135
tapfer/ADJ,56136
tarifgebunden/ADJ,56137
tariflich/ADJ,56138
tarifraumüberschreitend/ADJ,56139
tatarisch/ADJ,56140
tatkräftig/ADJ,56141
tatsächlich/ADJ,56142
taufen/ADJ,56143
tauglich/ADJ,56144
tauschen/ADJ,56145
tausend/ADJ,56146
tausende/ADJ,56147
tausenden/ADJ,56148
tausendfach/ADJ,56149
tausendjährig/ADJ,56150
techn/ADJ,56151
technisch/ADJ,56152
technologisch/ADJ,56153
teil/ADJ,56154
teilbar/ADJ,56155
teilen/ADJ,56156
teilnehmen/ADJ,56157
teilnehmend/ADJ,56158
teilnehmende/ADJ,56159
teilnehmenden/ADJ,56160
teilweise/ADJ,56161
tektonischen/ADJ,56162
telefonisch/ADJ,56163
telegrafisch/ADJ,56164
telepathisch/ADJ,56165
teltower/ADJ,56166
temporär/ADJ,56167
temporären/ADJ,56168
tendenziell/ADJ,56169
tendenziös/ADJ,56170
terminlich/ADJ,56171
terrestrisch/ADJ,56172
terrestrischen/ADJ,56173
territorial/ADJ,56174
terroristisch/ADJ,56175
tertiär/ADJ,56176
testamentarisch/ADJ,56177
testbare/ADJ,56178
testen/ADJ,56179
testosteronbedingter/ADJ,56180
teuer/ADJ,56181
teuflisch/ADJ,56182
teurer/ADJ,56183
texanisch/ADJ,56184
texanischen/ADJ,56185
texanischer/ADJ,56186
textil/ADJ,56187
textlich/ADJ,56188
thailändisch/ADJ,56189
theatralisch/ADJ,56190
thematisch/ADJ,56191
thematisches/ADJ,56192
themenbezogen/ADJ,56193
theologisch/ADJ,56194
theoretisch/ADJ,56195
theosophisch/ADJ,56196
theosophischen/ADJ,56197
therapeutisch/ADJ,56198
thermisch/ADJ,56199
thermoregulatorische/ADJ,56200
thüringer/ADJ,56201
thüringisch/ADJ,56202
tibetanisch/ADJ,56203
tibetisch/ADJ,56204
tief/ADJ,56205
tiefer/ADJ,56206
tiefgefroren/ADJ,56207
tiefgehend/ADJ,56208
tiefgekühlt/ADJ,56209
tiefgreifend/ADJ,56210
tiefrot/ADJ,56211
tiefsinnig/ADJ,56212
tiefst/ADJ,56213
tiergerecht/ADJ,56214
tierisch/ADJ,56215
timoresischen/ADJ,56216
tiroler/ADJ,56217
toben/ADJ,56218
todkrank/ADJ,56219
tokioter/ADJ,56220
tolerant/ADJ,56221
toll/ADJ,56222
tonal/ADJ,56223
tonig/ADJ,56224
top/ADJ,56225
topographisch/ADJ,56226
tot/ADJ,56227
total/ADJ,56228
totalitär/ADJ,56229
touristisch/ADJ,56230
touristischen/ADJ,56231
toxikologisch/ADJ,56232
toxisch/ADJ,56233
traditionell/ADJ,56234
traditionsreich/ADJ,56235
tragbar/ADJ,56236
tragen/ADJ,56237
tragend/ADJ,56238
tragenden/ADJ,56239
tragfähig/ADJ,56240
tragisch/ADJ,56241
trainieren/ADJ,56242
trainierend/ADJ,56243
transatlantisch/ADJ,56244
transnational/ADJ,56245
transnationaler/ADJ,56246
transparent/ADJ,56247
transparenter/ADJ,56248
transportieren/ADJ,56249
transportiert/ADJ,56250
transzendent/ADJ,56251
transzendental/ADJ,56252
traubigen/ADJ,56253
trauernd/ADJ,56254
traumatisch/ADJ,56255
traumhaft/ADJ,56256
traurig/ADJ,56257
traut/ADJ,56258
treffen/ADJ,56259
treffend/ADJ,56260
trefflich/ADJ,56261
treffsicher/ADJ,56262
treibend/ADJ,56263
treibende/ADJ,56264
trennen/ADJ,56265
treten/ADJ,56266
treu/ADJ,56267
treuhänderisch/ADJ,56268
trickreich/ADJ,56269
trierer/ADJ,56270
triftig/ADJ,56271
trigonometrisch/ADJ,56272
trilinear/ADJ,56273
trinitarisches/ADJ,56274
trinken/ADJ,56275
